Store,Dept,YearMonth,Monthly_Sales
16,4,2012-02,54388.59
16,4,2012-03,71275.33
16,4,2012-04,47206.66
16,4,2012-05,49077.41
16,4,2012-06,75780.31
16,4,2012-07,66893.31
16,4,2012-08,82008.75
16,4,2012-09,56683.25
16,4,2012-10,55843.91
16,5,2010-02,56340.51
16,5,2010-03,67621.6
16,5,2010-04,70868.42
16,5,2010-05,35905.82
16,5,2010-06,42290.57
16,5,2010-07,60652.41
16,5,2010-08,44489.34
16,5,2010-09,40705.270000000004
16,5,2010-10,55673.08
16,5,2010-11,74789.01000000001
16,5,2010-12,169399.4
16,5,2011-01,57971.130000000005
16,5,2011-02,55060.12
16,5,2011-03,53271.86
16,5,2011-04,62098.16
16,5,2011-05,29665.25
16,5,2011-06,37350.72
16,5,2011-07,50681.66
16,5,2011-08,44148.32
16,5,2011-09,52208.69
16,5,2011-10,50905.22
16,5,2011-11,87212.25
16,5,2011-12,136797.32
16,5,2012-01,55002.55
16,5,2012-02,56455.84
16,5,2012-03,74259.95
16,5,2012-04,37756.3
16,5,2012-05,28887.94
16,5,2012-06,49307.8
16,5,2012-07,46412.0
16,5,2012-08,59124.74
16,5,2012-09,41060.9
16,5,2012-10,45344.880000000005
16,6,2010-02,19727.7
16,6,2010-03,24442.47
16,6,2010-04,25977.79
16,6,2010-05,15080.24
16,6,2010-06,22951.57
16,6,2010-07,41454.17
16,6,2010-08,26432.46
16,6,2010-09,23854.2
16,6,2010-10,21373.100000000002
16,6,2010-11,23990.69
16,6,2010-12,44628.619999999995
16,6,2011-01,17816.88
16,6,2011-02,19906.78
16,6,2011-03,18769.25
16,6,2011-04,18736.32
16,6,2011-05,13617.42
16,6,2011-06,21300.2
16,6,2011-07,28640.6
16,6,2011-08,22716.5
16,6,2011-09,22869.0
16,6,2011-10,14039.74
16,6,2011-11,26701.88
16,6,2011-12,34303.09
16,6,2012-01,13967.77
16,6,2012-02,17226.07
16,6,2012-03,31029.190000000002
16,6,2012-04,11211.12
16,6,2012-05,12766.91
16,6,2012-06,21489.420000000002
16,6,2012-07,21403.2
16,6,2012-08,22193.16
16,6,2012-09,19775.3
16,6,2012-10,15490.759999999998
16,7,2010-02,41644.81
16,7,2010-03,45435.31
16,7,2010-04,57826.490000000005
16,7,2010-05,37136.6
16,7,2010-06,50780.49
16,7,2010-07,74981.85
16,7,2010-08,48104.84
16,7,2010-09,38557.97
16,7,2010-10,42508.14
16,7,2010-11,51341.54
16,7,2010-12,162196.81
16,7,2011-01,35630.04
16,7,2011-02,42615.71
16,7,2011-03,44599.21
16,7,2011-04,47163.1
16,7,2011-05,34189.17
16,7,2011-06,49776.74
16,7,2011-07,74447.77
16,7,2011-08,45073.57
16,7,2011-09,41076.520000000004
16,7,2011-10,28033.66
16,7,2011-11,45536.17
16,7,2011-12,110918.22
16,7,2012-01,27822.09
16,7,2012-02,31626.82
16,7,2012-03,44467.14
16,7,2012-04,42540.33
16,7,2012-05,31355.95
16,7,2012-06,62301.24
16,7,2012-07,50568.28
16,7,2012-08,48750.07
16,7,2012-09,32269.550000000003
16,7,2012-10,29560.15
16,8,2010-02,64933.600000000006
16,8,2010-03,62481.75
16,8,2010-04,75285.05
16,8,2010-05,56043.15
16,8,2010-06,56624.61
16,8,2010-07,75472.59999999999
16,8,2010-08,61129.12
16,8,2010-09,60336.840000000004
16,8,2010-10,77025.64
16,8,2010-11,63244.45
16,8,2010-12,89301.72
16,8,2011-01,64283.82
16,8,2011-02,62960.509999999995
16,8,2011-03,60667.32
16,8,2011-04,71045.17
16,8,2011-05,54382.45
16,8,2011-06,58702.97
16,8,2011-07,74603.94
16,8,2011-08,57731.55
16,8,2011-09,70121.52
16,8,2011-10,56732.35
16,8,2011-11,56657.96
16,8,2011-12,80084.0
16,8,2012-01,55763.48
16,8,2012-02,57186.76
16,8,2012-03,69442.16
16,8,2012-04,50622.62
16,8,2012-05,48675.98
16,8,2012-06,67337.13
16,8,2012-07,54953.86
16,8,2012-08,69928.02
16,8,2012-09,55705.36
16,8,2012-10,59311.84
16,9,2010-02,42779.47
16,9,2010-03,52869.66
16,9,2010-04,82291.24
16,9,2010-05,81187.23
16,9,2010-06,137824.22
16,9,2010-07,238689.27
16,9,2010-08,185740.85
16,9,2010-09,259059.18
16,9,2010-10,171066.6
16,9,2010-11,68841.96
16,9,2010-12,70658.99
16,9,2011-01,37932.79
16,9,2011-02,35509.73
16,9,2011-03,44286.26
16,9,2011-04,65712.48
16,9,2011-05,75987.92
16,9,2011-06,127250.0
16,9,2011-07,224976.16999999998
16,9,2011-08,194004.51
16,9,2011-09,320411.06
16,9,2011-10,163931.67
16,9,2011-11,81136.0
16,9,2011-12,81047.78
16,9,2012-01,42141.01
16,9,2012-02,40908.95
16,9,2012-03,67462.47
16,9,2012-04,95174.07
16,9,2012-05,97084.7
16,9,2012-06,181356.08000000002
16,9,2012-07,153407.22999999998
16,9,2012-08,222087.7
16,9,2012-09,226296.91
16,9,2012-10,176509.8
16,10,2010-02,40722.82
16,10,2010-03,41176.24
16,10,2010-04,54083.96
16,10,2010-05,44952.95
16,10,2010-06,54294.240000000005
16,10,2010-07,77128.96
16,10,2010-08,52140.75
16,10,2010-09,53104.11
16,10,2010-10,74260.03
16,10,2010-11,62508.26
16,10,2010-12,80624.86
16,10,2011-01,55399.55
16,10,2011-02,57816.59
16,10,2011-03,40746.97
16,10,2011-04,53680.0
16,10,2011-05,43764.54
16,10,2011-06,56090.64
16,10,2011-07,73460.04
16,10,2011-08,55820.92
16,10,2011-09,66770.45
16,10,2011-10,54386.58
16,10,2011-11,58943.28
16,10,2011-12,65438.75
16,10,2012-01,43198.56
16,10,2012-02,41057.17
16,10,2012-03,49502.509999999995
16,10,2012-04,41176.399999999994
16,10,2012-05,41420.62
16,10,2012-06,63382.68
16,10,2012-07,51632.29
16,10,2012-08,62578.94
16,10,2012-09,45750.950000000004
16,10,2012-10,56478.45
16,11,2010-02,38731.34
16,11,2010-03,36085.12
16,11,2010-04,41772.88
16,11,2010-05,37107.51
16,11,2010-06,46886.49
16,11,2010-07,69879.18
16,11,2010-08,45930.259999999995
16,11,2010-09,46666.53
16,11,2010-10,65471.2
16,11,2010-11,62765.6
16,11,2010-12,82724.55
16,11,2011-01,54844.36
16,11,2011-02,44708.57
16,11,2011-03,36867.49
16,11,2011-04,37526.34
16,11,2011-05,35306.33
16,11,2011-06,45020.43
16,11,2011-07,67478.45
16,11,2011-08,43160.05
16,11,2011-09,57703.91
16,11,2011-10,55555.31
16,11,2011-11,64685.240000000005
16,11,2011-12,96015.79
16,11,2012-01,53293.73
16,11,2012-02,41397.26
16,11,2012-03,44070.7
16,11,2012-04,33581.89
16,11,2012-05,38210.729999999996
16,11,2012-06,71134.0
16,11,2012-07,66927.95
16,11,2012-08,56407.91
16,11,2012-09,43281.26
16,11,2012-10,60113.96
16,12,2010-02,11599.35
16,12,2010-03,13289.93
16,12,2010-04,19452.32
16,12,2010-05,20158.04
16,12,2010-06,21685.73
16,12,2010-07,26933.81
16,12,2010-08,21385.66
16,12,2010-09,19941.2
16,12,2010-10,23890.120000000003
16,12,2010-11,15312.92
16,12,2010-12,13194.48
16,12,2011-01,9223.6
16,12,2011-02,9301.630000000001
16,12,2011-03,10276.65
16,12,2011-04,15785.91
16,12,2011-05,19229.56
16,12,2011-06,23334.38
16,12,2011-07,25808.05
16,12,2011-08,18878.27
16,12,2011-09,25823.68
16,12,2011-10,18624.86
16,12,2011-11,14616.599999999999
16,12,2011-12,15255.130000000001
16,12,2012-01,11536.33
16,12,2012-02,11060.61
16,12,2012-03,14162.94
16,12,2012-04,16838.07
16,12,2012-05,19264.16
16,12,2012-06,24774.38
16,12,2012-07,19856.129999999997
16,12,2012-08,25257.04
16,12,2012-09,19230.239999999998
16,12,2012-10,18416.45
16,13,2010-02,57964.51
16,13,2010-03,61510.85
16,13,2010-04,68018.41
16,13,2010-05,55039.39
16,13,2010-06,61682.71
16,13,2010-07,92343.17
16,13,2010-08,71392.85
16,13,2010-09,64567.74
16,13,2010-10,73367.12
16,13,2010-11,56695.33
16,13,2010-12,76704.62
16,13,2011-01,62843.4
16,13,2011-02,55149.479999999996
16,13,2011-03,59659.49
16,13,2011-04,62646.65
16,13,2011-05,53112.880000000005
16,13,2011-06,62341.94
16,13,2011-07,95385.38
16,13,2011-08,72398.6
16,13,2011-09,77071.58
16,13,2011-10,58984.88
16,13,2011-11,52635.369999999995
16,13,2011-12,73956.45
16,13,2012-01,59014.3
16,13,2012-02,52976.17
16,13,2012-03,70466.69
16,13,2012-04,46803.84
16,13,2012-05,49439.75
16,13,2012-06,75475.7
16,13,2012-07,68782.62
16,13,2012-08,88288.17
16,13,2012-09,60278.83
16,13,2012-10,58066.51
16,14,2010-02,36120.369999999995
16,14,2010-03,34550.42
16,14,2010-04,30815.73
16,14,2010-05,27649.53
16,14,2010-06,30351.07
16,14,2010-07,48355.41
16,14,2010-08,40109.14
16,14,2010-09,35423.72
16,14,2010-10,41493.36
16,14,2010-11,43686.08
16,14,2010-12,78403.15
16,14,2011-01,36024.61
16,14,2011-02,33778.65
16,14,2011-03,32062.98
16,14,2011-04,30927.96
16,14,2011-05,30301.19
16,14,2011-06,32396.83
16,14,2011-07,45839.96
16,14,2011-08,36280.04
16,14,2011-09,41303.16
16,14,2011-10,36846.42
16,14,2011-11,45115.67
16,14,2011-12,77238.31
16,14,2012-01,30624.48
16,14,2012-02,28990.47
16,14,2012-03,35294.56
16,14,2012-04,21113.559999999998
16,14,2012-05,24576.190000000002
16,14,2012-06,35423.96
16,14,2012-07,33132.59
16,14,2012-08,42325.56
16,14,2012-09,29271.53
16,14,2012-10,32106.21
16,16,2010-02,7996.79
16,16,2010-03,7683.9400000000005
16,16,2010-04,35549.13
16,16,2010-05,83559.70000000001
16,16,2010-06,114853.89
16,16,2010-07,84448.5
16,16,2010-08,34386.36
16,16,2010-09,18708.06
16,16,2010-10,15167.86
16,16,2010-11,15809.5
16,16,2010-12,16375.92
16,16,2011-01,14690.1
16,16,2011-02,10484.08
16,16,2011-03,14842.02
16,16,2011-04,32384.809999999998
16,16,2011-05,71881.1
16,16,2011-06,147644.32
16,16,2011-07,105968.04000000001
16,16,2011-08,37921.15
16,16,2011-09,21980.79
16,16,2011-10,9167.62
16,16,2011-11,15774.67
16,16,2011-12,11043.76
16,16,2012-01,8019.5
16,16,2012-02,8830.48
16,16,2012-03,22140.82
16,16,2012-04,52132.990000000005
16,16,2012-05,112226.99
16,16,2012-06,138444.42
16,16,2012-07,56373.1
16,16,2012-08,41547.28999999999
16,16,2012-09,23093.68
16,16,2012-10,11947.720000000001
16,17,2010-02,28117.29
16,17,2010-03,28738.04
16,17,2010-04,28067.45
16,17,2010-05,25546.27
16,17,2010-06,22656.89
16,17,2010-07,32074.04
16,17,2010-08,29770.84
16,17,2010-09,28899.69
16,17,2010-10,38612.54
16,17,2010-11,32248.1
16,17,2010-12,51924.07
16,17,2011-01,27492.9
16,17,2011-02,24297.45
16,17,2011-03,21275.65
16,17,2011-04,25210.199999999997
16,17,2011-05,22993.37
16,17,2011-06,24981.5
16,17,2011-07,32475.24
16,17,2011-08,28355.53
16,17,2011-09,35668.86
16,17,2011-10,31338.870000000003
16,17,2011-11,39843.98
16,17,2011-12,61970.04
16,17,2012-01,32067.88
16,17,2012-02,29060.829999999998
16,17,2012-03,33646.81
16,17,2012-04,20916.08
16,17,2012-05,23408.93
16,17,2012-06,34228.99
16,17,2012-07,29233.07
16,17,2012-08,41083.94
16,17,2012-09,29758.02
16,17,2012-10,34041.43
16,18,2010-02,8102.09
16,18,2010-03,2231.71
16,18,2010-04,5295.64
16,18,2010-09,2043.76
16,18,2010-10,27581.489999999998
16,18,2010-11,31124.15
16,18,2010-12,80615.41
16,18,2011-01,2852.79
16,18,2011-02,4042.53
16,18,2011-03,374.54
16,18,2011-04,2717.22
16,18,2011-05,40.71
16,18,2011-09,4149.62
16,18,2011-10,25675.760000000002
16,18,2011-11,30542.58
16,18,2011-12,73489.84
16,18,2012-01,2440.44
16,18,2012-02,4354.46
16,18,2012-03,1762.19
16,18,2012-04,2001.1100000000001
16,18,2012-05,8.549999999999999
16,18,2012-06,0.1
16,18,2012-08,8.91
16,18,2012-09,5808.07
16,18,2012-10,24358.73
16,19,2010-02,5320.77
16,19,2010-03,7082.83
16,19,2010-04,6965.0
16,19,2010-05,6075.26
16,19,2010-06,1506.0900000000001
16,19,2010-07,3310.96
16,19,2010-08,2765.45
16,19,2010-09,3156.2
16,19,2010-10,3925.91
16,19,2010-11,2929.82
16,19,2010-12,3708.91
16,19,2011-01,3327.83
16,19,2011-02,3968.24
16,19,2011-03,3138.9700000000003
16,19,2011-04,2360.06
16,19,2011-05,1719.62
16,19,2011-06,1585.79
16,19,2011-07,2849.21
16,19,2011-08,2879.32
16,19,2011-09,2177.38
16,19,2011-10,3938.5299999999997
16,19,2011-11,4889.360000000001
16,19,2011-12,7622.9
16,19,2012-01,3973.2
16,19,2012-02,4020.98
16,19,2012-03,6270.9
16,19,2012-04,3494.32
16,19,2012-05,5254.610000000001
16,19,2012-06,6641.04
16,19,2012-07,6938.360000000001
16,19,2012-08,7092.219999999999
16,19,2012-09,4727.71
16,19,2012-10,6656.7
16,20,2010-02,9158.130000000001
16,20,2010-03,13330.36
16,20,2010-04,11625.34
16,20,2010-05,11501.58
16,20,2010-06,15247.05
16,20,2010-07,23256.57
16,20,2010-08,16729.71
16,20,2010-09,13403.86
16,20,2010-10,15399.48
16,20,2010-11,13485.48
16,20,2010-12,17186.010000000002
16,20,2011-01,11962.16
16,20,2011-02,10687.17
16,20,2011-03,13112.689999999999
16,20,2011-04,11718.67
16,20,2011-05,12220.21
16,20,2011-06,13407.9
16,20,2011-07,21701.85
16,20,2011-08,16164.689999999999
16,20,2011-09,15829.62
16,20,2011-10,12042.91
16,20,2011-11,13995.11
16,20,2011-12,21255.6
16,20,2012-01,11711.65
16,20,2012-02,10654.01
16,20,2012-03,14210.29
16,20,2012-04,10003.0
16,20,2012-05,10513.71
16,20,2012-06,19768.309999999998
16,20,2012-07,18131.7
16,20,2012-08,20838.99
16,20,2012-09,13449.95
16,20,2012-10,12312.51
16,21,2010-02,13372.69
16,21,2010-03,14580.89
16,21,2010-04,15155.55
16,21,2010-05,10883.57
16,21,2010-06,11203.61
16,21,2010-07,24500.4
16,21,2010-08,17953.64
16,21,2010-09,16104.91
16,21,2010-10,18118.48
16,21,2010-11,12986.89
16,21,2010-12,26532.670000000002
16,21,2011-01,13495.24
16,21,2011-02,14627.42
16,21,2011-03,14820.96
16,21,2011-04,16145.84
16,21,2011-05,11924.27
16,21,2011-06,14410.17
16,21,2011-07,22450.8
16,21,2011-08,16855.99
16,21,2011-09,19244.489999999998
16,21,2011-10,12246.48
16,21,2011-11,12894.630000000001
16,21,2011-12,25424.04
16,21,2012-01,12689.83
16,21,2012-02,12265.48
16,21,2012-03,19922.0
16,21,2012-04,13593.25
16,21,2012-05,10773.83
16,21,2012-06,16307.69
16,21,2012-07,16347.65
16,21,2012-08,16873.07
16,21,2012-09,11930.32
16,21,2012-10,10826.25
16,22,2010-02,25709.05
16,22,2010-03,22764.86
16,22,2010-04,18820.12
16,22,2010-05,16405.29
16,22,2010-06,22809.92
16,22,2010-07,31944.5
16,22,2010-08,29082.8
16,22,2010-09,24691.41
16,22,2010-10,33387.88
16,22,2010-11,29278.260000000002
16,22,2010-12,47735.55
16,22,2011-01,28610.13
16,22,2011-02,24440.83
16,22,2011-03,23152.32
16,22,2011-04,18872.51
16,22,2011-05,17935.34
16,22,2011-06,21539.019999999997
16,22,2011-07,33502.55
16,22,2011-08,26838.16
16,22,2011-09,32715.09
16,22,2011-10,24083.239999999998
16,22,2011-11,32323.85
16,22,2011-12,48879.060000000005
16,22,2012-01,25912.75
16,22,2012-02,25733.620000000003
16,22,2012-03,27023.6
16,22,2012-04,16215.25
16,22,2012-05,17231.58
16,22,2012-06,29816.54
16,22,2012-07,30409.93
16,22,2012-08,39955.479999999996
16,22,2012-09,27126.39
16,22,2012-10,26290.75
16,23,2010-02,38694.2
16,23,2010-03,41912.74
16,23,2010-04,41934.34
16,23,2010-05,30873.79
16,23,2010-06,48496.19
16,23,2010-07,61633.08
16,23,2010-08,42313.94
16,23,2010-09,40477.68
16,23,2010-10,57181.68
16,23,2010-11,49447.68
16,23,2010-12,85737.88
16,23,2011-01,42137.13
16,23,2011-02,39952.51
16,23,2011-03,43516.93
16,23,2011-04,36989.07
16,23,2011-05,30554.13
16,23,2011-06,47736.42
16,23,2011-07,59057.15
16,23,2011-08,41119.4
16,23,2011-09,50635.03
16,23,2011-10,46729.45
16,23,2011-11,49661.91
16,23,2011-12,96459.11
16,23,2012-01,42183.65
16,23,2012-02,41991.78
16,23,2012-03,56516.619999999995
16,23,2012-04,40723.3
16,23,2012-05,37336.02
16,23,2012-06,66756.2
16,23,2012-07,53243.43
16,23,2012-08,54591.479999999996
16,23,2012-09,43630.99
16,23,2012-10,50654.270000000004
16,24,2010-02,9510.470000000001
16,24,2010-03,9273.380000000001
16,24,2010-04,8380.2
16,24,2010-05,5174.18
16,24,2010-06,6905.79
16,24,2010-07,10881.91
16,24,2010-08,10604.650000000001
16,24,2010-09,6742.38
16,24,2010-10,11492.220000000001
16,24,2010-11,10344.67
16,24,2010-12,18591.54
16,24,2011-01,7576.11
16,24,2011-02,7923.49
16,24,2011-03,12831.23
16,24,2011-04,7841.69
16,24,2011-05,5334.84
16,24,2011-06,7625.530000000001
16,24,2011-07,11376.49
16,24,2011-08,9776.98
16,24,2011-09,11372.130000000001
16,24,2011-10,11080.23
16,24,2011-11,12735.9
16,24,2011-12,20509.43
16,24,2012-01,6817.27
16,24,2012-02,7574.6
16,24,2012-03,12806.76
16,24,2012-04,7709.98
16,24,2012-05,5401.54
16,24,2012-06,8839.07
16,24,2012-07,8911.71
16,24,2012-08,11928.630000000001
16,24,2012-09,7036.25
16,24,2012-10,9990.130000000001
16,25,2010-02,14199.75
16,25,2010-03,17213.87
16,25,2010-04,19772.22
16,25,2010-05,14187.03
16,25,2010-06,21510.75
16,25,2010-07,25064.73
16,25,2010-08,19564.78
16,25,2010-09,16342.109999999999
16,25,2010-10,29993.94
16,25,2010-11,21940.31
16,25,2010-12,32227.0
16,25,2011-01,16096.77
16,25,2011-02,15826.38
16,25,2011-03,18971.07
16,25,2011-04,21050.48
16,25,2011-05,15897.97
16,25,2011-06,21081.23
16,25,2011-07,29102.17
16,25,2011-08,21887.09
16,25,2011-09,24727.37
16,25,2011-10,21211.7
16,25,2011-11,25366.98
16,25,2011-12,34170.33
16,25,2012-01,15975.84
16,25,2012-02,16822.35
16,25,2012-03,26720.98
16,25,2012-04,19344.23
16,25,2012-05,17007.61
16,25,2012-06,28154.72
16,25,2012-07,22210.28
16,25,2012-08,25278.559999999998
16,25,2012-09,18920.21
16,25,2012-10,21954.53
16,26,2010-02,8397.97
16,26,2010-03,8173.09
16,26,2010-04,8710.64
16,26,2010-05,6243.08
16,26,2010-06,6919.52
16,26,2010-07,8213.75
16,26,2010-08,7157.0
16,26,2010-09,9152.45
16,26,2010-10,12788.48
16,26,2010-11,10070.34
16,26,2010-12,14704.31
16,26,2011-01,7151.15
16,26,2011-02,7172.96
16,26,2011-03,10037.22
16,26,2011-04,8491.79
16,26,2011-05,6035.26
16,26,2011-06,6718.95
16,26,2011-07,8484.08
16,26,2011-08,7664.21
16,26,2011-09,10399.82
16,26,2011-10,10405.66
16,26,2011-11,11190.810000000001
16,26,2011-12,17263.9
16,26,2012-01,6154.69
16,26,2012-02,6985.48
16,26,2012-03,9877.95
16,26,2012-04,7804.35
16,26,2012-05,5659.66
16,26,2012-06,8401.35
16,26,2012-07,6278.34
16,26,2012-08,9139.8
16,26,2012-09,6807.62
16,26,2012-10,8051.47
16,27,2010-02,2541.25
16,27,2010-03,2605.75
16,27,2010-04,2711.5
16,27,2010-05,2293.5
16,27,2010-06,2881.0
16,27,2010-07,3775.45
16,27,2010-08,2598.32
16,27,2010-09,2410.99
16,27,2010-10,3455.5
16,27,2010-11,3582.3
16,27,2010-12,5877.6
16,27,2011-01,2856.71
16,27,2011-02,2525.1099999999997
16,27,2011-03,3636.15
16,27,2011-04,2807.93
16,27,2011-05,2619.95
16,27,2011-06,3408.4300000000003
16,27,2011-07,4328.5599999999995
16,27,2011-08,2668.76
16,27,2011-09,3678.6099999999997
16,27,2011-10,3508.0099999999998
16,27,2011-11,3349.11
16,27,2011-12,5378.94
16,27,2012-01,2861.56
16,27,2012-02,2536.93
16,27,2012-03,3982.99
16,27,2012-04,2787.93
16,27,2012-05,2558.77
16,27,2012-06,4570.92
16,27,2012-07,3503.61
16,27,2012-08,3841.9700000000003
16,27,2012-09,3202.8599999999997
16,27,2012-10,3079.65
16,28,2010-02,1011.5
16,28,2010-03,1286.0
16,28,2010-04,1311.47
16,28,2010-05,1112.43
16,28,2010-06,590.79
16,28,2010-07,715.4
16,28,2010-08,729.4100000000001
16,28,2010-09,1095.01
16,28,2010-10,2422.2
16,28,2010-11,2085.35
16,28,2010-12,2860.19
16,28,2011-01,1948.5900000000001
16,28,2011-02,1190.24
16,28,2011-03,1121.9
16,28,2011-04,1012.39
16,28,2011-05,792.21
16,28,2011-06,477.26
16,28,2011-07,715.74
16,28,2011-08,517.3199999999999
16,28,2011-09,1030.23
16,28,2011-10,2077.79
16,28,2011-11,1852.1399999999999
16,28,2011-12,2746.4700000000003
16,28,2012-01,2041.56
16,28,2012-02,1277.31
16,28,2012-03,1441.54
16,28,2012-04,781.1
16,28,2012-05,663.49
16,28,2012-06,593.09
16,28,2012-07,562.77
16,28,2012-08,731.21
16,28,2012-09,819.14
16,28,2012-10,1494.48
16,29,2010-02,6669.98
16,29,2010-03,6688.5
16,29,2010-04,7283.92
16,29,2010-05,6266.64
16,29,2010-06,8098.88
16,29,2010-07,11452.34
16,29,2010-08,7692.9
16,29,2010-09,7153.99
16,29,2010-10,9680.51
16,29,2010-11,7226.0599999999995
16,29,2010-12,14041.029999999999
16,29,2011-01,6365.76
16,29,2011-02,6806.21
16,29,2011-03,7712.639999999999
16,29,2011-04,6578.66
16,29,2011-05,5376.46
16,29,2011-06,5767.95
16,29,2011-07,8590.28
16,29,2011-08,5721.04
16,29,2011-09,7043.44
16,29,2011-10,5180.17
16,29,2011-11,5760.42
16,29,2011-12,11041.779999999999
16,29,2012-01,5310.21
16,29,2012-02,5391.22
16,29,2012-03,6760.9400000000005
16,29,2012-04,4739.48
16,29,2012-05,3856.3199999999997
16,29,2012-06,7094.37
16,29,2012-07,6562.88
16,29,2012-08,7659.24
16,29,2012-09,5706.43
16,29,2012-10,6475.77
16,30,2010-02,6139.0
16,30,2010-03,5869.38
16,30,2010-04,8430.880000000001
16,30,2010-05,5974.860000000001
16,30,2010-06,7088.280000000001
16,30,2010-07,9389.94
16,30,2010-08,6449.34
16,30,2010-09,4631.88
16,30,2010-10,5901.34
16,30,2010-11,3474.5
16,30,2010-12,5725.0
16,30,2011-01,4501.88
16,30,2011-02,4050.58
16,30,2011-03,6708.36
16,30,2011-04,6273.66
16,30,2011-05,4335.04
16,30,2011-06,5486.36
16,30,2011-07,8910.76
16,30,2011-08,6051.18
16,30,2011-09,5658.09
16,30,2011-10,4830.5599999999995
16,30,2011-11,2963.89
16,30,2011-12,4902.12
16,30,2012-01,3881.66
16,30,2012-02,3041.42
16,30,2012-03,5607.5
16,30,2012-04,5741.34
16,30,2012-05,5710.48
16,30,2012-06,8497.619999999999
16,30,2012-07,7238.68
16,30,2012-08,8486.32
16,30,2012-09,4199.76
16,30,2012-10,4038.78
16,31,2010-02,4300.92
16,31,2010-03,3814.7200000000003
16,31,2010-04,3517.92
16,31,2010-05,2494.92
16,31,2010-06,3695.9
16,31,2010-07,5417.68
16,31,2010-08,6675.3
16,31,2010-09,3460.94
16,31,2010-10,6368.96
16,31,2010-11,6132.9
16,31,2010-12,10898.9
16,31,2011-01,5457.5599999999995
16,31,2011-02,3751.01
16,31,2011-03,5101.389999999999
16,31,2011-04,3983.73
16,31,2011-05,2966.96
16,31,2011-06,4835.03
16,31,2011-07,7491.3
16,31,2011-08,5333.72
16,31,2011-09,4845.06
16,31,2011-10,4240.01
16,31,2011-11,6630.7
16,31,2011-12,13257.14
16,31,2012-01,6575.23
16,31,2012-02,3832.56
16,31,2012-03,5244.46
16,31,2012-04,2545.47
16,31,2012-05,2310.1000000000004
16,31,2012-06,4395.21
16,31,2012-07,5047.1
16,31,2012-08,4783.75
16,31,2012-09,2354.45
16,31,2012-10,4743.46
16,32,2010-02,21103.41
16,32,2010-03,17199.1
16,32,2010-04,18738.6
16,32,2010-05,14794.07
16,32,2010-06,14783.64
16,32,2010-07,26394.67
16,32,2010-08,19636.32
16,32,2010-09,16591.89
16,32,2010-10,18231.53
16,32,2010-11,13437.79
16,32,2010-12,42619.0
16,32,2011-01,18013.579999999998
16,32,2011-02,20882.2
16,32,2011-03,21270.59
16,32,2011-04,15648.36
16,32,2011-05,13823.89
16,32,2011-06,17072.82
16,32,2011-07,28471.36
16,32,2011-08,19206.5
16,32,2011-09,20314.74
16,32,2011-10,13159.0
16,32,2011-11,15215.06
16,32,2011-12,43591.57
16,32,2012-01,15139.75
16,32,2012-02,18404.33
16,32,2012-03,23319.53
16,32,2012-04,14972.6
16,32,2012-05,15266.599999999999
16,32,2012-06,24621.239999999998
16,32,2012-07,19513.600000000002
16,32,2012-08,23163.99
16,32,2012-09,13905.67
16,32,2012-10,13778.81
16,33,2010-02,8045.57
16,33,2010-03,8480.32
16,33,2010-04,9048.17
16,33,2010-05,6342.67
16,33,2010-06,8419.4
16,33,2010-07,10883.27
16,33,2010-08,10524.23
16,33,2010-09,7729.82
16,33,2010-10,10955.57
16,33,2010-11,9602.36
16,33,2010-12,17921.579999999998
16,33,2011-01,7245.85
16,33,2011-02,8109.719999999999
16,33,2011-03,10788.41
16,33,2011-04,8933.17
16,33,2011-05,5882.1900000000005
16,33,2011-06,8074.58
16,33,2011-07,10365.89
16,33,2011-08,8634.27
16,33,2011-09,8908.7
16,33,2011-10,9323.15
16,33,2011-11,9600.7
16,33,2011-12,17489.06
16,33,2012-01,6780.969999999999
16,33,2012-02,8020.28
16,33,2012-03,12617.58
16,33,2012-04,8337.789999999999
16,33,2012-05,6427.23
16,33,2012-06,9851.24
16,33,2012-07,9327.49
16,33,2012-08,13060.51
16,33,2012-09,7801.65
16,33,2012-10,9470.71
16,34,2010-02,16997.22
16,34,2010-03,19071.09
16,34,2010-04,23747.68
16,34,2010-05,17716.11
16,34,2010-06,22411.41
16,34,2010-07,25009.55
16,34,2010-08,16439.27
16,34,2010-09,19572.93
16,34,2010-10,19188.51
16,34,2010-11,14002.5
16,34,2010-12,22354.0
16,34,2011-01,14778.72
16,34,2011-02,15692.06
16,34,2011-03,19387.489999999998
16,34,2011-04,22941.41
16,34,2011-05,20959.07
16,34,2011-06,30347.11
16,34,2011-07,37575.68
16,34,2011-08,21740.83
16,34,2011-09,24672.399999999998
16,34,2011-10,17761.43
16,34,2011-11,15850.4
16,34,2011-12,23252.09
16,34,2012-01,13085.99
16,34,2012-02,13276.25
16,34,2012-03,28651.97
16,34,2012-04,22741.75
16,34,2012-05,22060.78
16,34,2012-06,34268.62
16,34,2012-07,22931.0
16,34,2012-08,23773.8
16,34,2012-09,18737.91
16,34,2012-10,20592.1
16,35,2010-02,1936.0
16,35,2010-03,2641.0
16,35,2010-04,3428.33
16,35,2010-05,2940.0
16,35,2010-06,3429.0
16,35,2010-07,5846.0
16,35,2010-08,4522.0
16,35,2010-09,3764.0
16,35,2010-10,4387.04
16,35,2010-11,2783.01
16,35,2010-12,3348.5
16,35,2011-01,1173.0
16,35,2011-02,2381.5
